ID_Transaccion;Fecha_Venta;Region;Asesor_Venta;Producto;Monto_Venta;Dias_Mora
08766;22-Sep-2023;Este;sofia ramirez;Seguro Vida;39672000;0
08767;01/04/2023;Oeste;Diana  Patricia;Tarjeta Gold;48615000;0
08768;08/12/2024;Sur;ANA LOPEZ;Credito Libranza;25717000;0
08769;19/05/2023;Oeste;lucia fernandez;Tarjeta Gold;22040000;0
08770;11/07/2023;Este;LUIS TORRES;Tarjeta Gold;45028000;25
08771;24/08/2024;Sur;Maria Gomez;Tarjeta Gold;1667000;16
08772;04/10/2023;Centro;maria gomez;Credito Libranza;15842000;0
08773;11-Sep-2023;Este;LUIS TORRES;Credito Libranza;34130000;0
08774;23/07/2024;Este;LUIS TORRES;Microcredito;30872000;0
08775;05/12/2023;Sur;lucia fernandez;Tarjeta Gold;30830000;0
08776;31/08/2023;Oeste;Carlos Ruiz;Credito Libranza;13524000;99
08777;17/01/2023;Centro;Carlos Ruiz;Credito Libranza;44691000;90
08778;12/10/2023;Norte;  LUIS TORRES  ;Seguro Vida;48749000;101
08779;07-Jun-2024;Este;JUAN PEREZ;CDT;22670000;35
08780;20/03/2023;Oeste;  Carlos Ruiz  ;CDT;23040000;0
08781;15/02/2023;Sur;luis torres;Microcredito;45057000;99
08782;06/03/2023;Este;lucia fernandez;Credito Libranza;3212000;0
08783;20/04/2024;Sur;JUAN PEREZ;Seguro Vida;21922000;0
08784;21-May-2023;Sur;maria gomez;Seguro Vida;43709000;0
08785;01/09/2023;Norte;Maria Gomez;Credito Libranza;9838000;32
08786;25/01/2023;Sur;CARLOS RUIZ;CDT;7597000;43
08787;11/11/2024;Este;  MIGUEL ANGEL  ;Microcredito;36104000;0
08788;01/04/2024;Norte;SOFIA RAMIREZ;Tarjeta Gold;30446000;0
08789;14/05/2024;Oeste;Juan Perez;CDT;733000;21
08790;12/07/2024;Norte;Juan Perez;Tarjeta Gold;12927000;0
08791;10/04/2023;Centro;sofia ramirez;Microcredito;48810000;37
08792;18/05/2023;Este;DIANA  PATRICIA;CDT;42955000;0
08793;17/07/2024;Oeste;Diana  Patricia;Tarjeta Gold;30462000;120
08794;03/08/2023;Oeste;PEDRO GIL;Microcredito;11078000;0
08795;15/01/2024;Este;JUAN PEREZ;CDT;17615000;97
08796;21/05/2023;Oeste;carlos ruiz;Microcredito;1533000;109
08797;26/12/2023;Norte;ana lopez;Credito Libranza;22841000;119
08798;22/11/2024;Centro;LUIS TORRES;Tarjeta Gold;25185000;81
08799;12/12/2023;Norte;SOFIA RAMIREZ;Tarjeta Gold;10839000;4
08800;21/08/2023;Este;PEDRO GIL;Credito Libranza;8613000;107
08801;28/06/2023;Oeste;SOFIA RAMIREZ;Seguro Vida;16874000;51
08802;24/02/2024;Norte;maria gomez;Seguro Vida;19938000;18
08803;30/06/2023;Norte;  Diana  Patricia  ;Microcredito;30019000;16
08804;03-Jul-2024;Centro;  miguel angel  ;Seguro Vida;31761000;0
08805;16-Dec-2024;Centro;Diana  Patricia;CDT;7497000;0
08806;26/06/2024;Sur;Juan Perez;Microcredito;19765000;104
08807;22/04/2023;Este;Ana Lopez;Credito Libranza;17944000;0
08808;15-Aug-2024;Centro;  MIGUEL ANGEL  ;Tarjeta Gold;28022000;0
08809;08/07/2023;Norte;  MIGUEL ANGEL  ;CDT;12015000;61
08810;25/05/2024;Norte;pedro gil;Microcredito;40482000;0
08811;24/12/2024;Oeste;SOFIA RAMIREZ;Credito Libranza;9003000;0
08812;29/12/2023;Norte;  SOFIA RAMIREZ  ;CDT;36259000;104
08813;01/01/2023;Norte;DIANA  PATRICIA;Microcredito;26036000;0
08814;22/04/2023;Sur;sofia ramirez;Microcredito;37480000;33
08815;10-Jun-2024;Este;  Diana  Patricia  ;Seguro Vida;13535000;0
08816;28/08/2023;Este;pedro gil;Seguro Vida;42096000;0
08817;22-Sep-2023;Oeste;  Carlos Ruiz  ;Tarjeta Gold;14185000;86
08818;20/02/2023;Centro;DIANA  PATRICIA;Credito Libranza;6685000;68
08819;15/11/2024;Centro;luis torres;Credito Libranza;41866000;0
08820;01/05/2023;Este;Juan Perez;Seguro Vida;38995000;0
08821;26/07/2024;Norte;  Carlos Ruiz  ;Tarjeta Gold;5259000;0
08822;29/04/2023;Este;  Diana  Patricia  ;CDT;17954000;27
08823;22/04/2024;Norte;SOFIA RAMIREZ;CDT;31351000;72
08824;09/06/2023;Centro;  miguel angel  ;CDT;9925000;0
08825;20/05/2023;Norte;Diana  Patricia;Tarjeta Gold;14358000;0
08826;24/04/2023;Norte;juan perez;CDT;31798000;0
08827;03/09/2024;Centro;ANA LOPEZ;Microcredito;36545000;0
08828;06/06/2024;Este;SOFIA RAMIREZ;Seguro Vida;1426000;0
08829;28/03/2023;Sur;DIANA  PATRICIA;Credito Libranza;38526000;90
08830;19/01/2023;Oeste;MARIA GOMEZ;Microcredito;29086000;71
08831;20-Apr-2023;Este;luis torres;CDT;14472000;0
08832;22/10/2024;Oeste;ana lopez;Tarjeta Gold;14004000;0
08833;19/05/2024;Oeste;lucia fernandez;CDT;28184000;0
08834;27/02/2023;Sur;LUIS TORRES;Microcredito;35102000;0
08835;19-Mar-2023;Oeste;  LUIS TORRES  ;Seguro Vida;31038000;0
08836;13/12/2024;Centro;juan perez;CDT;45832000;21
08837;25/09/2023;Norte;DIANA  PATRICIA;Tarjeta Gold;31527000;0
08838;09-Apr-2024;Oeste;  MIGUEL ANGEL  ;CDT;26401000;0
08839;15/10/2024;Norte;DIANA  PATRICIA;Credito Libranza;43785000;106
08840;29/02/2024;Centro;    MIGUEL ANGEL    ;Tarjeta Gold;32009000;0
08841;04/06/2023;Sur;Pedro Gil;Tarjeta Gold;2094000;103
08842;08/12/2024;Centro;  Maria Gomez  ;Seguro Vida;3664000;0
08843;28/09/2023;Este;  MIGUEL ANGEL  ;Credito Libranza;2128000;0
08844;11/11/2023;Norte;  Maria Gomez  ;Credito Libranza;10388000;88
08845;14/11/2024;Oeste;LUIS TORRES;Microcredito;41405000;0
08846;29/11/2024;Centro;pedro gil;Microcredito;22898000;0
08847;28/04/2023;Centro;    MIGUEL ANGEL    ;CDT;43711000;0
08848;22/01/2024;Norte;lucia fernandez;Microcredito;6892000;33
08849;11/01/2023;Oeste;diana  patricia;Seguro Vida;1716000;0
08850;28/10/2023;Este;    MIGUEL ANGEL    ;Microcredito;49088000;106
08851;22/12/2024;Centro;SOFIA RAMIREZ;Credito Libranza;14933000;0
08852;01/02/2023;Sur;  miguel angel  ;Microcredito;26901000;0
08853;09/10/2024;Oeste;  Ana Lopez  ;CDT;39397000;0
08854;17/01/2024;Sur;ana lopez;Microcredito;15795000;35
08855;09/11/2024;Oeste;ANA LOPEZ;Credito Libranza;6002000;63
08856;04/01/2023;Oeste;Maria Gomez;Microcredito;16739000;0
08857;06/11/2024;Oeste;LUCIA FERNANDEZ;Microcredito;38351000;0
08858;16/07/2024;Centro;PEDRO GIL;Credito Libranza;46373000;20
08859;29/08/2023;Este;Juan Perez;Microcredito;19629000;49
08860;18/09/2023;Sur;  Diana  Patricia  ;Tarjeta Gold;39565000;27
08861;30/09/2023;Sur;lucia fernandez;Microcredito;10588000;94
08862;13/09/2024;Norte;LUIS TORRES;Credito Libranza;46897000;65
08863;16/03/2023;Centro;PEDRO GIL;Seguro Vida;23526000;0
08864;31/08/2024;Oeste;ana lopez;Tarjeta Gold;15987000;0
08865;07/06/2024;Oeste;Pedro Gil;CDT;16687000;0
08866;18/08/2024;Este;lucia fernandez;Microcredito;39751000;0
08867;23/07/2023;Norte;  MIGUEL ANGEL  ;Tarjeta Gold;17162000;0
08868;16-May-2023;Este;Diana  Patricia;Tarjeta Gold;49655000;0
08869;20/10/2024;Oeste;PEDRO GIL;Microcredito;26831000;0
08870;16/07/2023;Oeste;  Pedro Gil  ;CDT;32057000;0
08871;28/06/2024;Este;  Pedro Gil  ;Microcredito;30132000;0
08872;15/11/2024;Centro;  SOFIA RAMIREZ  ;Credito Libranza;7154000;13
08873;27-Jul-2024;Oeste;Juan Perez;Seguro Vida;7887000;0
08874;08/07/2024;Centro;JUAN PEREZ;Tarjeta Gold;25705000;0
08875;26-Nov-2024;Sur;  LUIS TORRES  ;Credito Libranza;44659000;0
08876;12/10/2023;Oeste;Juan Perez;Seguro Vida;14762000;0
08877;04/09/2023;Centro;  Maria Gomez  ;Credito Libranza;2161000;0
08878;24/01/2023;Oeste;lucia fernandez;Microcredito;16075000;0
08879;01/02/2023;Oeste;LUIS TORRES;Microcredito;39325000;0
08880;16/06/2023;Este;Maria Gomez;CDT;23001000;0
08881;17/03/2024;Norte;carlos ruiz;Microcredito;29511000;89
08882;23/02/2023;Este;Juan Perez;Credito Libranza;23278000;0
08883;23/01/2024;Oeste;Ana Lopez;Credito Libranza;13269000;0
08884;07/01/2024;Oeste;lucia fernandez;Microcredito;17158000;0
08885;24/10/2024;Norte;SOFIA RAMIREZ;Credito Libranza;16532000;0
08886;16/08/2024;Este;CARLOS RUIZ;CDT;4825000;31
08887;08/12/2024;Este;LUCIA FERNANDEZ;Seguro Vida;6854000;0
08888;04/03/2024;Sur;  MIGUEL ANGEL  ;Credito Libranza;39844000;0
08889;27/07/2024;Centro;MARIA GOMEZ;Tarjeta Gold;3653000;0
08890;02/11/2023;Oeste;maria gomez;Tarjeta Gold;29443000;0
08891;28/08/2024;Centro;SOFIA RAMIREZ;Microcredito;41384000;0
08892;23/09/2024;Norte;lucia fernandez;CDT;44498000;112
08893;21/09/2023;Norte;JUAN PEREZ;CDT;45467000;101
08894;16/09/2023;Oeste;luis torres;Credito Libranza;38036000;0
08895;15/10/2024;Norte;  Juan Perez  ;Tarjeta Gold;49457000;0
08896;11/06/2023;Oeste;diana  patricia;Credito Libranza;26747000;0
08897;10/05/2024;Centro;  MIGUEL ANGEL  ;Seguro Vida;12397000;0
08898;29/10/2024;Oeste;  Diana  Patricia  ;Tarjeta Gold;42014000;24
08899;22/02/2024;Norte;CARLOS RUIZ;CDT;1324000;0
08900;20-Feb-2024;Sur;  Ana Lopez  ;CDT;48770000;0
08901;03/06/2023;Oeste;  MIGUEL ANGEL  ;Microcredito;18922000;0
08902;12/03/2023;Oeste;lucia fernandez;Credito Libranza;6654000;0
08903;25/09/2023;Centro;Ana Lopez;Microcredito;8755000;0
08904;14/08/2023;Centro;CARLOS RUIZ;Microcredito;43400000;100
08905;24/02/2023;Centro;LUCIA FERNANDEZ;Seguro Vida;26500000;0
08906;27-Oct-2023;Norte;  Carlos Ruiz  ;Microcredito;33990000;0
08907;24/09/2023;Norte;juan perez;Credito Libranza;23872000;0
08908;29/08/2023;Oeste;pedro gil;CDT;26521000;0
08909;26/05/2023;Este;DIANA  PATRICIA;Microcredito;43350000;0
08910;19/09/2023;Norte;Diana  Patricia;Microcredito;40619000;0
08911;21/09/2024;Centro;luis torres;Microcredito;23272000;92
08912;18/06/2023;Este;  Maria Gomez  ;Credito Libranza;4205000;0
08913;19/03/2023;Oeste;SOFIA RAMIREZ;Credito Libranza;11729000;0
08914;01/05/2023;Norte;carlos ruiz;Tarjeta Gold;42135000;103
08915;02-Oct-2023;Sur;SOFIA RAMIREZ;Tarjeta Gold;16593000;18
08916;13/05/2024;Centro;  Diana  Patricia  ;Microcredito;41571000;0
08917;16/10/2024;Centro;LUIS TORRES;Microcredito;21925000;0
08918;21/12/2023;Este;  MIGUEL ANGEL  ;Seguro Vida;3882000;0
08919;10/12/2024;Centro;  Diana  Patricia  ;CDT;38057000;0
08920;26/03/2024;Este;PEDRO GIL;Credito Libranza;42108000;0
08921;15/05/2023;Sur;Juan Perez;Seguro Vida;36108000;0
08922;24/12/2024;Norte;pedro gil;Microcredito;43133000;0
08923;26/10/2023;Sur;Pedro Gil;Tarjeta Gold;19746000;0
08924;10/01/2024;Norte;DIANA  PATRICIA;Credito Libranza;9654000;0
08925;07/06/2024;Oeste;LUIS TORRES;Microcredito;28590000;0
08926;20/01/2024;Norte;  Pedro Gil  ;Tarjeta Gold;38846000;46
08927;20/09/2024;Este;ANA LOPEZ;Microcredito;25688000;55
08928;28/09/2023;Este;Juan Perez;Microcredito;13470000;91
08929;22/03/2024;Este;  Diana  Patricia  ;Microcredito;40247000;0
08930;04/05/2023;Norte;Carlos Ruiz;Tarjeta Gold;977000;0
08931;17/07/2023;Este;DIANA  PATRICIA;Credito Libranza;3084000;0
08932;29/07/2024;Centro;  Juan Perez  ;Tarjeta Gold;2676000;0
08933;01/02/2024;Sur;  Carlos Ruiz  ;Seguro Vida;5726000;0
08934;30/07/2024;Sur;  Pedro Gil  ;CDT;11114000;0
08935;11/06/2024;Sur;LUIS TORRES;Microcredito;8807000;62
08936;18/04/2024;Sur;Carlos Ruiz;Tarjeta Gold;8379000;0
08937;07-Oct-2023;Centro;pedro gil;Seguro Vida;2495000;0
08938;28/11/2023;Norte;Pedro Gil;Tarjeta Gold;30158000;0
08939;28/10/2024;Centro;SOFIA RAMIREZ;CDT;12022000;0
08940;30/05/2024;Este;pedro gil;Microcredito;28043000;9
08941;20/10/2023;Oeste;JUAN PEREZ;Microcredito;37054000;19
08942;22/11/2023;Norte;LUCIA FERNANDEZ;Seguro Vida;10331000;41
08943;21/11/2024;Sur;MARIA GOMEZ;Microcredito;12904000;0
08944;18-Apr-2024;Sur;lucia fernandez;CDT;43079000;0
08945;06/04/2023;Oeste;PEDRO GIL;Seguro Vida;29667000;0
08946;26/07/2024;Sur;lucia fernandez;Seguro Vida;26801000;0
08947;28/10/2024;Oeste;LUCIA FERNANDEZ;Seguro Vida;26078000;0
08948;28/10/2023;Sur;Pedro Gil;CDT;39805000;0
08949;15/10/2024;Oeste;pedro gil;Microcredito;45466000;0
08950;07/02/2024;Norte;  SOFIA RAMIREZ  ;Tarjeta Gold;40561000;0
08951;27/09/2024;Sur;  Juan Perez  ;Seguro Vida;23789000;0
08952;26/03/2024;Centro;SOFIA RAMIREZ;Microcredito;38624000;0
08953;01/02/2023;Este;ana lopez;Credito Libranza;37335000;102
08954;17-Aug-2024;Sur;Ana Lopez;Tarjeta Gold;17490000;33
08955;31/08/2024;Este;Juan Perez;Microcredito;13454000;93
08956;09/01/2024;Este;Pedro Gil;Tarjeta Gold;3515000;118
08957;16/12/2024;Sur;JUAN PEREZ;Credito Libranza;11284000;0
08958;01/06/2023;Este;luis torres;Microcredito;36237000;0
08959;07/04/2023;Norte;MARIA GOMEZ;Credito Libranza;26083000;0
08960;12/02/2024;Sur;  Pedro Gil  ;Tarjeta Gold;10419000;0
08961;15/08/2024;Norte;pedro gil;Seguro Vida;36950000;108
08962;26/01/2024;Este;PEDRO GIL;CDT;7182000;0
08963;12/01/2023;Oeste;lucia fernandez;Tarjeta Gold;48615000;102
08964;18/01/2023;Este;  lucia fernandez  ;Credito Libranza;41805000;0
08965;16/12/2023;Este;lucia fernandez;Tarjeta Gold;8264000;0
08966;31/10/2023;Sur;  LUIS TORRES  ;Microcredito;36984000;114
08967;13/05/2024;Norte;carlos ruiz;CDT;26593000;39
08968;10/12/2024;Este;  MIGUEL ANGEL  ;CDT;48265000;0
08969;16/10/2024;Oeste;LUCIA FERNANDEZ;Microcredito;27141000;0
08970;15/03/2023;Norte;MARIA GOMEZ;Credito Libranza;48320000;0
08971;05/09/2023;Oeste;ANA LOPEZ;CDT;34443000;0
08972;21/10/2024;Sur;Pedro Gil;CDT;36829000;0
08973;17/12/2024;Sur;ANA LOPEZ;CDT;37859000;0
08974;27/08/2023;Centro;  MIGUEL ANGEL  ;Microcredito;20178000;86
08975;04/03/2024;Centro;Juan Perez;Microcredito;5473000;0
08976;22/10/2023;Norte;CARLOS RUIZ;Seguro Vida;18339000;0
08977;30/09/2023;Este;Ana Lopez;CDT;10000000;0
08978;22/11/2023;Este;Maria Gomez;Credito Libranza;22385000;0
08979;31/05/2023;Sur;LUCIA FERNANDEZ;CDT;3730000;0
08980;23-Mar-2023;Sur;  lucia fernandez  ;Tarjeta Gold;13353000;35
08981;08-Aug-2023;Este;  Maria Gomez  ;CDT;46503000;0
08982;10/05/2023;Sur;  lucia fernandez  ;Microcredito;15151000;0
08983;13/09/2024;Este;PEDRO GIL;Seguro Vida;49752000;0
08984;30/12/2023;Sur;carlos ruiz;Credito Libranza;21834000;31
08985;10/04/2024;Sur;ana lopez;Microcredito;17903000;0
08986;14/06/2024;Centro;  Diana  Patricia  ;Microcredito;29244000;52
08987;22/11/2023;Centro;    MIGUEL ANGEL    ;Credito Libranza;45682000;100
08988;01-Apr-2024;Oeste;Ana Lopez;Microcredito;3323000;1
08989;28/07/2024;Centro;lucia fernandez;Tarjeta Gold;28821000;0
08990;06/04/2023;Este;  Carlos Ruiz  ;Microcredito;32113000;0
08991;15/12/2023;Norte;PEDRO GIL;Microcredito;18648000;0
08992;24/03/2023;Sur;JUAN PEREZ;Tarjeta Gold;8308000;0
08993;12/12/2024;Sur;  lucia fernandez  ;Tarjeta Gold;41637000;0
08994;22/04/2023;Sur;  LUIS TORRES  ;Microcredito;35556000;0
08995;24/12/2024;Este;  MIGUEL ANGEL  ;CDT;18188000;0
08996;25/05/2023;Este;  Ana Lopez  ;Tarjeta Gold;9805000;0
08997;02/02/2024;Sur;DIANA  PATRICIA;Credito Libranza;25287000;0
08998;07/05/2024;Norte;  MIGUEL ANGEL  ;CDT;27577000;17
08999;13/02/2023;Este;  lucia fernandez  ;Seguro Vida;38133000;0
09000;04/09/2024;Norte;lucia fernandez;Microcredito;27152000;51
09001;31/03/2024;Sur;JUAN PEREZ;Microcredito;49445000;0
09002;24-Nov-2023;Centro;MARIA GOMEZ;CDT;16535000;0
09003;25/10/2023;Sur;LUIS TORRES;Credito Libranza;46847000;0
09004;20/02/2023;Norte;lucia fernandez;Tarjeta Gold;684000;0
09005;01-Jun-2023;Oeste;LUIS TORRES;Seguro Vida;30083000;0
09006;29/01/2023;Oeste;maria gomez;Microcredito;38580000;47
09007;07/05/2023;Este;carlos ruiz;Microcredito;6112000;0
09008;03-Feb-2023;Este;ANA LOPEZ;Credito Libranza;5275000;0
09009;02/02/2024;Oeste;pedro gil;Credito Libranza;48488000;0
09010;25/03/2024;Oeste;DIANA  PATRICIA;Microcredito;18934000;0
09011;29/07/2023;Este;  MIGUEL ANGEL  ;Credito Libranza;39882000;0
09012;30/08/2023;Sur;Diana  Patricia;CDT;32246000;8
09013;20/06/2023;Centro;  Diana  Patricia  ;Credito Libranza;49236000;0
09014;13/12/2023;Centro;pedro gil;Microcredito;26614000;0
09015;23/11/2024;Oeste;LUIS TORRES;CDT;11258000;0
09016;08/06/2024;Sur;  MIGUEL ANGEL  ;CDT;15953000;0
09017;13/05/2024;Oeste;  Ana Lopez  ;Seguro Vida;23252000;82
09018;29/09/2023;Norte;Maria Gomez;Seguro Vida;43143000;0
09019;24/11/2024;Centro;luis torres;Tarjeta Gold;7070000;0
09020;25/02/2024;Centro;  lucia fernandez  ;CDT;42358000;109
09021;11/07/2024;Centro;LUIS TORRES;Seguro Vida;26377000;19
09022;06/09/2023;Centro;  MIGUEL ANGEL  ;CDT;12493000;0
09023;10/01/2024;Norte;  Ana Lopez  ;Tarjeta Gold;18520000;0
09024;08/08/2024;Norte;Maria Gomez;Credito Libranza;43858000;10
09025;03/07/2024;Este;Diana  Patricia;Credito Libranza;1311000;0
09026;05/03/2023;Oeste;MARIA GOMEZ;Credito Libranza;24386000;0
09027;18/01/2023;Sur;LUIS TORRES;CDT;41536000;0
09028;17/01/2024;Norte;  MIGUEL ANGEL  ;Credito Libranza;32617000;0
09029;03/01/2024;Sur;Maria Gomez;Seguro Vida;1753000;0
09030;15/12/2023;Norte;sofia ramirez;Credito Libranza;3675000;0
09031;29/04/2024;Sur;  Pedro Gil  ;Tarjeta Gold;27715000;0
09032;05-Sep-2023;Este;DIANA  PATRICIA;Tarjeta Gold;31666000;0
09033;10/06/2023;Norte;MARIA GOMEZ;Credito Libranza;41235000;0
09034;18/05/2023;Centro;Pedro Gil;Seguro Vida;3760000;7
09035;15/02/2023;Norte;luis torres;Credito Libranza;5654000;0
09036;09/04/2024;Centro;  Ana Lopez  ;Credito Libranza;49652000;0
09037;30/09/2023;Centro;DIANA  PATRICIA;Tarjeta Gold;10158000;0
09038;04/08/2023;Oeste;diana  patricia;Tarjeta Gold;9738000;0
09039;22/07/2024;Norte;  Maria Gomez  ;Microcredito;47804000;0
09040;20/02/2024;Norte;  SOFIA RAMIREZ  ;CDT;48752000;0
09041;28/01/2023;Este;  SOFIA RAMIREZ  ;Tarjeta Gold;29592000;0
09042;22/04/2024;Oeste;SOFIA RAMIREZ;CDT;32685000;0
09043;21/03/2023;Sur;lucia fernandez;Credito Libranza;21976000;0
09044;15/02/2023;Norte;LUIS TORRES;Tarjeta Gold;40362000;0
09045;20/09/2024;Este;  Maria Gomez  ;Credito Libranza;1941000;0
09046;26/02/2023;Sur;  SOFIA RAMIREZ  ;Microcredito;29693000;0
09047;07/01/2024;Oeste;ANA LOPEZ;CDT;30907000;0
09048;14/09/2024;Centro;LUIS TORRES;Credito Libranza;2123000;0
09049;22/10/2023;Norte;  Carlos Ruiz  ;Credito Libranza;1494000;119
09050;09/05/2024;Centro;maria gomez;Tarjeta Gold;10010000;0
09051;29/06/2024;Norte;Diana  Patricia;CDT;29594000;51
09052;15/05/2024;Norte;LUIS TORRES;Microcredito;18706000;23
09053;05/11/2024;Oeste;  Diana  Patricia  ;Credito Libranza;31757000;0
09054;21/01/2024;Centro;CARLOS RUIZ;CDT;47013000;0
09055;15/09/2023;Sur;  Carlos Ruiz  ;CDT;49807000;0
09056;04/09/2023;Oeste;  MIGUEL ANGEL  ;Tarjeta Gold;44913000;0
09057;20/03/2023;Centro;  Carlos Ruiz  ;CDT;44279000;0
09058;16/09/2024;Norte;MARIA GOMEZ;Microcredito;26464000;0
09059;12-Jan-2023;Norte;carlos ruiz;Seguro Vida;42863000;0
09060;22/11/2023;Sur;Juan Perez;Tarjeta Gold;2334000;0
09061;21/08/2024;Sur;Juan Perez;CDT;27145000;92
09062;14/02/2023;Centro;lucia fernandez;Credito Libranza;35643000;0
09063;13/12/2023;Norte;  Ana Lopez  ;CDT;7671000;0
09064;10/08/2023;Este;lucia fernandez;Microcredito;23421000;0
09065;31/05/2023;Centro;lucia fernandez;Microcredito;17531000;26
09066;15/01/2023;Sur;  Diana  Patricia  ;CDT;30158000;73
09067;01/04/2023;Este;  Maria Gomez  ;Tarjeta Gold;10037000;94
09068;01-Aug-2023;Norte;sofia ramirez;Microcredito;29567000;0
09069;27/04/2024;Oeste;JUAN PEREZ;CDT;48273000;11
09070;03/12/2024;Este;  miguel angel  ;Seguro Vida;5324000;22
09071;11/04/2024;Centro;DIANA  PATRICIA;CDT;45469000;0
09072;15/03/2024;Oeste;DIANA  PATRICIA;Microcredito;30466000;81
09073;07/02/2024;Oeste;  Juan Perez  ;Tarjeta Gold;2849000;0
09074;14/06/2023;Este;maria gomez;Tarjeta Gold;27769000;0
09075;23-May-2024;Sur;LUIS TORRES;Tarjeta Gold;18678000;0
09076;15/09/2023;Oeste;DIANA  PATRICIA;Credito Libranza;45560000;0
09077;23/05/2023;Sur;SOFIA RAMIREZ;Seguro Vida;41425000;0
09078;13/12/2024;Oeste;luis torres;Tarjeta Gold;11994000;0
09079;27/02/2024;Centro;  Maria Gomez  ;Microcredito;36782000;106
09080;23/03/2023;Sur;lucia fernandez;Seguro Vida;22871000;62
09081;19/04/2024;Oeste;Carlos Ruiz;Tarjeta Gold;14960000;3
09082;26/06/2024;Norte;luis torres;CDT;32376000;0
09083;02/01/2024;Sur;  Ana Lopez  ;Tarjeta Gold;36145000;0
09084;25/08/2024;Norte;ANA LOPEZ;Tarjeta Gold;30070000;119
09085;17/05/2024;Sur;pedro gil;Seguro Vida;49064000;0
09086;04/10/2024;Norte;  Ana Lopez  ;Seguro Vida;30611000;26
09087;19/11/2023;Centro;LUIS TORRES;Tarjeta Gold;40775000;0
09088;12-Jan-2023;Oeste;MARIA GOMEZ;Credito Libranza;11043000;33
09089;30/07/2023;Oeste;maria gomez;Tarjeta Gold;36613000;116
09090;30/04/2024;Este;sofia ramirez;Seguro Vida;18648000;92
09091;15/06/2023;Oeste;  Maria Gomez  ;Credito Libranza;44218000;0
09092;24/09/2024;Norte;Juan Perez;Tarjeta Gold;27874000;0
09093;15/08/2023;Este;  Ana Lopez  ;Tarjeta Gold;10350000;50
09094;10/02/2023;Sur;  LUIS TORRES  ;Microcredito;31735000;46
09095;22-Oct-2024;Centro;SOFIA RAMIREZ;Seguro Vida;31942000;0
09096;17/06/2023;Sur;  MIGUEL ANGEL  ;Seguro Vida;46510000;0
09097;24/07/2023;Sur;  Carlos Ruiz  ;CDT;30808000;4
09098;30/05/2023;Centro;LUIS TORRES;Tarjeta Gold;20346000;102
09099;12/09/2024;Oeste;  MIGUEL ANGEL  ;Tarjeta Gold;21365000;0
09100;24/04/2024;Norte;SOFIA RAMIREZ;Microcredito;49411000;89
09101;21/10/2023;Este;maria gomez;Credito Libranza;46526000;14
09102;04/11/2023;Oeste;  LUIS TORRES  ;Seguro Vida;49760000;0
09103;21/01/2023;Sur;CARLOS RUIZ;Tarjeta Gold;15214000;0
09104;13/10/2023;Norte;ana lopez;Seguro Vida;10801000;68
09105;30/05/2023;Este;lucia fernandez;Microcredito;4419000;0
09106;09/12/2024;Centro;  Pedro Gil  ;Microcredito;32476000;66
09107;17/04/2023;Oeste;Pedro Gil;CDT;41097000;0
09108;15/02/2023;Este;DIANA  PATRICIA;Seguro Vida;33250000;44
09109;11/12/2023;Sur;lucia fernandez;Credito Libranza;32614000;0
09110;21/08/2023;Centro;JUAN PEREZ;Tarjeta Gold;28961000;116
09111;08/12/2023;Este;Ana Lopez;Tarjeta Gold;27849000;45
09112;19/11/2023;Centro;Juan Perez;Tarjeta Gold;1426000;0
09113;15-May-2023;Centro;maria gomez;Credito Libranza;19361000;0
09114;13/01/2024;Centro;MARIA GOMEZ;Credito Libranza;15249000;0
09115;23/03/2023;Norte;CARLOS RUIZ;Tarjeta Gold;40599000;95
09116;23/04/2024;Norte;JUAN PEREZ;Credito Libranza;28691000;0
09117;12/05/2023;Oeste;Pedro Gil;Microcredito;24203000;0
09118;06/07/2024;Centro;JUAN PEREZ;Tarjeta Gold;16428000;0
09119;31/03/2024;Oeste;Diana  Patricia;Credito Libranza;43878000;0
09120;25-Apr-2023;Oeste;  SOFIA RAMIREZ  ;Tarjeta Gold;3885000;11
09121;17-Oct-2023;Sur;  Maria Gomez  ;CDT;3975000;0
09122;02-Nov-2024;Sur;DIANA  PATRICIA;Credito Libranza;29157000;0
09123;17/07/2023;Este;Diana  Patricia;Seguro Vida;44548000;62
09124;22/07/2024;Norte;maria gomez;Seguro Vida;7459000;0
09125;05/10/2023;Norte;Maria Gomez;Seguro Vida;6286000;110
09126;23-Dec-2023;Sur;SOFIA RAMIREZ;Tarjeta Gold;7214000;0
09127;06/01/2024;Este;  Juan Perez  ;Seguro Vida;48208000;0
09128;12/03/2023;Este;Maria Gomez;CDT;14110000;105
09129;03/03/2023;Norte;Carlos Ruiz;CDT;41275000;120
09130;10/08/2023;Centro;  Maria Gomez  ;CDT;35267000;0
09131;14/08/2023;Centro;Ana Lopez;Tarjeta Gold;9711000;59
09132;02/05/2023;Centro;  lucia fernandez  ;Credito Libranza;45524000;0
09133;09/04/2023;Este;MARIA GOMEZ;Microcredito;37790000;0
09134;17/03/2023;Centro;ana lopez;Credito Libranza;45217000;0
09135;23/08/2024;Sur;Diana  Patricia;CDT;28474000;54
09136;05/10/2024;Este;JUAN PEREZ;Tarjeta Gold;21219000;0
09137;19/09/2023;Centro;CARLOS RUIZ;Microcredito;40650000;9
09138;31/12/2023;Oeste;lucia fernandez;CDT;28466000;0
